fpr,tpr
0.0,0.0
3.572066440435792e-05,0.0
3.572066440435792e-05,0.000997506234413965
0.00010716199321307377,0.000997506234413965
0.00010716199321307377,0.0029925187032418953
0.0001428826576174317,0.0029925187032418953
0.0001428826576174317,0.003491271820448878
0.0002500446508305054,0.003491271820448878
0.0002500446508305054,0.0059850374064837905
0.0002857653152348634,0.0059850374064837905
0.0002857653152348634,0.006483790523690773
0.0003214859796392213,0.006483790523690773
0.0003214859796392213,0.007481296758104738
0.0003929273084479371,0.007481296758104738
0.0003929273084479371,0.010473815461346634
0.0004286479728522951,0.010473815461346634
0.0004286479728522951,0.012468827930174564
0.0005000893016610108,0.012468827930174564
0.0005000893016610108,0.015461346633416459
0.0005358099660653688,0.015461346633416459
0.0005358099660653688,0.016957605985037406
0.0005715306304697268,0.016957605985037406
0.0005715306304697268,0.01945137157107232
0.0006072512948740846,0.01945137157107232
0.0006072512948740846,0.0199501246882793
0.0006429719592784426,0.0199501246882793
0.0006429719592784426,0.020947630922693267
0.0006786926236828006,0.020947630922693267
0.0006786926236828006,0.02144638403990025
0.0007144132880871584,0.02144638403990025
0.0007144132880871584,0.02493765586034913
0.0007858546168958742,0.02493765586034913
0.0007858546168958742,0.02593516209476309
0.0008215752813002322,0.02593516209476309
0.0008215752813002322,0.028428927680798004
0.0008572959457045902,0.028428927680798004
0.0008572959457045902,0.02892768079800499
0.000928737274513306,0.02892768079800499
0.000928737274513306,0.030423940149625937
0.0010001786033220217,0.030423940149625937
0.0010001786033220217,0.03291770573566085
0.0010716199321307376,0.03291770573566085
0.0010716199321307376,0.03341645885286783
0.0011073405965350955,0.03341645885286783
0.0011073405965350955,0.034912718204488775
0.0011430612609394535,0.034912718204488775
0.0011430612609394535,0.035910224438902745
0.0011787819253438114,0.035910224438902745
0.0011787819253438114,0.03690773067331671
0.0012145025897481693,0.03690773067331671
0.0012145025897481693,0.038403990024937655
0.0012502232541525273,0.038403990024937655
0.0012502232541525273,0.04039900249376559
0.0012859439185568852,0.04039900249376559
0.0012859439185568852,0.040897755610972565
0.001357385247365601,0.040897755610972565
0.001357385247365601,0.04139650872817955
0.0014645472405786747,0.04139650872817955
0.0014645472405786747,0.0428927680798005
0.0015002679049830327,0.0428927680798005
0.0015002679049830327,0.04339152119700748
0.0015359885693873906,0.04339152119700748
0.0015359885693873906,0.04389027431421447
0.0015717092337917485,0.04389027431421447
0.0015717092337917485,0.04488778054862843
0.0016431505626004644,0.04488778054862843
0.0016431505626004644,0.04738154613466334
0.0016788712270048222,0.04738154613466334
0.0016788712270048222,0.04937655860349127
0.0017503125558135382,0.04937655860349127
0.0017503125558135382,0.050374064837905234
0.001786033220217896,0.050374064837905234
0.001786033220217896,0.0543640897755611
0.0018217538846222539,0.0543640897755611
0.0018217538846222539,0.05536159600997506
0.001857474549026612,0.05536159600997506
0.001857474549026612,0.055860349127182046
0.0018931952134309698,0.055860349127182046
0.0018931952134309698,0.05685785536159601
0.0020003572066440434,0.05685785536159601
0.0020003572066440434,0.057356608478802994
0.0020360778710484017,0.057356608478802994
0.0020360778710484017,0.05885286783042394
0.0020717985354527595,0.05885286783042394
0.0020717985354527595,0.06134663341645885
0.002214681193070191,0.06134663341645885
0.002214681193070191,0.0628428927680798
0.0022504018574745492,0.0628428927680798
0.0022504018574745492,0.06433915211970075
0.002286122521878907,0.06433915211970075
0.002286122521878907,0.06483790523690773
0.002321843186283265,0.06483790523690773
0.002321843186283265,0.0658354114713217
0.002357563850687623,0.0658354114713217
0.002357563850687623,0.06733167082294264
0.0024647258439006964,0.06733167082294264
0.0024647258439006964,0.06783042394014963
0.0025004465083050546,0.06783042394014963
0.0025004465083050546,0.06832917705735661
0.0025718878371137704,0.06832917705735661
0.0025718878371137704,0.07381546134663342
0.002679049830326844,0.07381546134663342
0.002679049830326844,0.0743142144638404
0.002714770494731202,0.0743142144638404
0.002714770494731202,0.07531172069825437
0.00275049115913556,0.07531172069825437
0.00275049115913556,0.07581047381546134
0.0028576531523486336,0.07581047381546134
0.0028576531523486336,0.07830423940149626
0.0028933738167529915,0.07830423940149626
0.0028933738167529915,0.07880299251870324
0.0029290944811573493,0.07880299251870324
0.0029290944811573493,0.07930174563591022
0.0030005358099660655,0.07930174563591022
0.0030005358099660655,0.08079800498753117
0.0030362564743704233,0.08079800498753117
0.0030362564743704233,0.08379052369077307
0.003107697803179139,0.08379052369077307
0.003107697803179139,0.08428927680798005
0.003143418467583497,0.08428927680798005
0.003143418467583497,0.08528678304239401
0.0031791391319878548,0.08528678304239401
0.0031791391319878548,0.085785536159601
0.0033220217896052866,0.085785536159601
0.0033220217896052866,0.08678304239401496
0.0033577424540096445,0.08678304239401496
0.0033577424540096445,0.08778054862842893
0.0033934631184140023,0.08778054862842893
0.0033934631184140023,0.08877805486284289
0.0035006251116270763,0.08877805486284289
0.0035006251116270763,0.08977556109725686
0.00360778710484015,0.08977556109725686
0.00360778710484015,0.09077306733167083
0.003679228433648866,0.09077306733167083
0.003679228433648866,0.09226932668329177
0.003714949098053224,0.09226932668329177
0.003714949098053224,0.09276807980049875
0.0037863904268619396,0.09276807980049875
0.0037863904268619396,0.0942643391521197
0.0038221110912662975,0.0942643391521197
0.0038221110912662975,0.09725685785536159
0.003893552420075013,0.09725685785536159
0.003893552420075013,0.09875311720698254
0.003964993748883729,0.09875311720698254
0.003964993748883729,0.09975062344139651
0.004000714413288087,0.09975062344139651
0.004000714413288087,0.1002493765586035
0.004036435077692445,0.1002493765586035
0.004036435077692445,0.10274314214463841
0.004072155742096803,0.10274314214463841
0.004072155742096803,0.10324189526184539
0.004107876406501161,0.10324189526184539
0.004107876406501161,0.10423940149625935
0.004250759064118593,0.10423940149625935
0.004250759064118593,0.10623441396508729
0.0042864797285229505,0.10623441396508729
0.0042864797285229505,0.10673316708229426
0.004322200392927309,0.10673316708229426
0.004322200392927309,0.10773067331670823
0.004357921057331666,0.10773067331670823
0.004357921057331666,0.1087281795511222
0.004572245043757814,0.1087281795511222
0.004572245043757814,0.10922693266832918
0.004679407036970887,0.10922693266832918
0.004679407036970887,0.10972568578553615
0.004786569030183961,0.10972568578553615
0.004786569030183961,0.11022443890274314
0.00482228969458832,0.11022443890274314
0.00482228969458832,0.11122194513715711
0.004858010358992677,0.11122194513715711
0.004858010358992677,0.11172069825436409
0.004893731023397035,0.11172069825436409
0.004893731023397035,0.11371571072319202
0.004929451687801393,0.11371571072319202
0.004929451687801393,0.1172069825436409
0.005000893016610109,0.1172069825436409
0.005000893016610109,0.11870324189526185
0.005036613681014467,0.11870324189526185
0.005036613681014467,0.12019950124688279
0.005072334345418825,0.12019950124688279
0.005072334345418825,0.12119700748129676
0.005143775674227541,0.12119700748129676
0.005143775674227541,0.12169576059850375
0.005179496338631898,0.12169576059850375
0.005179496338631898,0.12219451371571072
0.005250937667440615,0.12219451371571072
0.005250937667440615,0.12319201995012469
0.005286658331844972,0.12319201995012469
0.005286658331844972,0.12468827930174564
0.005358099660653688,0.12468827930174564
0.005358099660653688,0.1261845386533666
0.005465261653866762,0.1261845386533666
0.005465261653866762,0.1281795511221945
0.0055367029826754776,0.1281795511221945
0.0055367029826754776,0.1286783042394015
0.005608144311484193,0.1286783042394015
0.005608144311484193,0.12967581047381546
0.0056438649758885516,0.12967581047381546
0.0056438649758885516,0.13017456359102245
0.00567958564029291,0.13017456359102245
0.00567958564029291,0.13067331670822943
0.005715306304697267,0.13067331670822943
0.005715306304697267,0.13117206982543642
0.005786747633505983,0.13117206982543642
0.005786747633505983,0.1316708229426434
0.005858188962314699,0.1316708229426434
0.005858188962314699,0.13216957605985039
0.005893909626719057,0.13216957605985039
0.005893909626719057,0.13266832917705737
0.005929630291123415,0.13266832917705737
0.005929630291123415,0.13516209476309227
0.006001071619932131,0.13516209476309227
0.006001071619932131,0.1371571072319202
0.006072512948740847,0.1371571072319202
0.006072512948740847,0.13865336658354116
0.006108233613145204,0.13865336658354116
0.006108233613145204,0.1396508728179551
0.006143954277549562,0.1396508728179551
0.006143954277549562,0.1401496259351621
0.006322557599571352,0.1401496259351621
0.006322557599571352,0.14064837905236907
0.0063582782639757095,0.14064837905236907
0.0063582782639757095,0.14114713216957606
0.006393998928380068,0.14114713216957606
0.006393998928380068,0.14164588528678304
0.0064654402571887835,0.14164588528678304
0.0064654402571887835,0.143142144638404
0.006536881585997499,0.143142144638404
0.006536881585997499,0.14364089775561098
0.006644043579210573,0.14364089775561098
0.006644043579210573,0.14463840399002495
0.006751205572423647,0.14463840399002495
0.006751205572423647,0.1451371571072319
0.006822646901232363,0.1451371571072319
0.006822646901232363,0.14613466334164588
0.006858367565636721,0.14613466334164588
0.006858367565636721,0.14663341645885286
0.006929808894445437,0.14663341645885286
0.006929808894445437,0.14713216957605985
0.007001250223254153,0.14713216957605985
0.007001250223254153,0.14763092269326683
0.007144132880871584,0.14763092269326683
0.007144132880871584,0.14812967581047382
0.007179853545275942,0.14812967581047382
0.007179853545275942,0.14912718204488778
0.0072870155384890155,0.14912718204488778
0.0072870155384890155,0.15012468827930175
0.0073941775317020895,0.15012468827930175
0.0073941775317020895,0.15112219451371572
0.007429898196106448,0.15112219451371572
0.007429898196106448,0.15211970074812967
0.0075013395249151635,0.15211970074812967
0.0075013395249151635,0.15261845386533665
0.007537060189319521,0.15261845386533665
0.007537060189319521,0.1541147132169576
0.007572780853723879,0.1541147132169576
0.007572780853723879,0.15511221945137157
0.007644222182532595,0.15511221945137157
0.007644222182532595,0.15561097256857856
0.007715663511341311,0.15561097256857856
0.007715663511341311,0.15760598503740647
0.007787104840150026,0.15760598503740647
0.007787104840150026,0.15860349127182044
0.007929987497767459,0.15860349127182044
0.007929987497767459,0.15910224438902743
0.007965708162171816,0.15910224438902743
0.007965708162171816,0.1600997506234414
0.008037149490980533,0.1600997506234414
0.008037149490980533,0.16059850374064838
0.00807287015538489,0.16059850374064838
0.00807287015538489,0.16109725685785536
0.008215752813002321,0.16109725685785536
0.008215752813002321,0.16209476309226933
0.008251473477406679,0.16209476309226933
0.008251473477406679,0.16359102244389026
0.008322914806215395,0.16359102244389026
0.008322914806215395,0.16408977556109725
0.008358635470619753,0.16408977556109725
0.008358635470619753,0.16708229426433915
0.008501518128237186,0.16708229426433915
0.008501518128237186,0.16758104738154614
0.008572959457045901,0.16758104738154614
0.008572959457045901,0.16807980049875312
0.008644400785854617,0.16807980049875312
0.008644400785854617,0.1685785536159601
0.008680121450258975,0.1685785536159601
0.008680121450258975,0.1690773067331671
0.008823004107876406,0.1690773067331671
0.008823004107876406,0.16957605985037408
0.008894445436685123,0.16957605985037408
0.008894445436685123,0.17007481296758103
0.00893016610108948,0.17007481296758103
0.00893016610108948,0.17306733167082294
0.008965886765493838,0.17306733167082294
0.008965886765493838,0.17356608478802993
0.009037328094302554,0.17356608478802993
0.009037328094302554,0.1740648379052369
0.009073048758706912,0.1740648379052369
0.009073048758706912,0.1765586034912718
0.00910876942311127,0.1765586034912718
0.00910876942311127,0.1770573566084788
0.009180210751919986,0.1770573566084788
0.009180210751919986,0.17755610972568578
0.009251652080728702,0.17755610972568578
0.009251652080728702,0.17855361596009975
0.00928737274513306,0.17855361596009975
0.00928737274513306,0.17905236907730673
0.009323093409537417,0.17905236907730673
0.009323093409537417,0.17955112219451372
0.009358814073941775,0.17955112219451372
0.009358814073941775,0.1805486284289277
0.009394534738346134,0.1805486284289277
0.009394534738346134,0.18154613466334166
0.00964457938917664,0.18154613466334166
0.00964457938917664,0.18354114713216957
0.009716020717985354,0.18354114713216957
