TA_Jur,DTF,IBR,IPC,Cuvr,Auvr
-0.0005682499999999993,0.0011999999999999997,-0.0005167038593383716,0.004596510152021803,-7.044796365464345e-05,1.5240106212704996e-05
0.0005532500000000051,0.0010999999999999968,0.0002165805764111628,0.0028860442452977864,0.00011719083241952533,0.0006970586003312296
0.0016112499999999946,0.003599999999999999,0.0005562472060423942,-0.0005697552547823531,-7.671042108314818e-05,-0.0005139016962670551
0.0009364999999999998,0.0004000000000000045,0.001704421144808753,-0.002371869665976384,5.398737592285374e-05,-0.00016339260376230236
0.00018225000000000185,9.999999999999593e-05,0.00013845318208456636,-0.0018269093026185915,0.007218055555789096,0.017273565186019302
0.002063749999999996,0.0013999999999999985,0.0024692900977405924,8.431976408323355e-05,0.002847446390652056,0.0006497215744908497
0.001120000000000003,0.000900000000000005,0.0017038757448176733,-0.001523225797982905,0.0008199599220354986,-0.0002291221503601254
0.0008962500000000012,0.0010999999999999968,6.907491136176613e-05,0.00026014770282020705,0.002033277807582154,0.001737375572236688
0.0002299999999999941,-0.0001999999999999988,7.705072063712848e-05,0.00015707956901608866,-0.0010883920109302642,-0.002977932136875666
0.00014775000000000205,0.0,0.00016209155141583276,-0.0024244428122860845,0.0009589194363558706,-0.00032599316106840526
-2.1500000000000685e-05,-0.00010000000000000286,0.0002823970892600683,-0.0016545779474502406,-0.0029534071759760583,-0.008730620528092911
0.0014765000000000056,-0.0002999999999999947,-0.003267051605046957,0.0007418609612277367,-0.002257143595123162,0.006869179441102977
-0.0025290000000000035,-0.000900000000000005,-0.0029666123779327203,-0.0002305141552683583,-0.0028005022792312595,-0.0018939148312921428
-0.0005725000000000036,0.0010000000000000009,0.0005602471148641736,-0.0002714588193628645,-0.0022481711358791345,-0.001992837669666042
-0.0005254999999999913,-0.0010999999999999968,-0.0006894647686633004,-0.002839032178190752,-0.0018438858452550916,0.0025308379990957863
-0.0001207500000000028,-0.000899999999999998,-0.002387085654844509,-0.003377666884347548,-0.0025553377759135604,0.0014796976079239216
-0.0013008333333333344,-0.0010000000000000009,-0.003701119558258137,-0.004400526835455498,0.006877611833168623,-0.0029401761980836494
-0.0005854166666666646,-0.0030000000000000027,-0.0023604226171452525,-0.0016892300873301083,-4.763145877673125e-05,0.002244124223328134
-0.0007699999999999999,-0.0025000000000000022,-0.002780409153044408,0.0008510055102060841,-0.005806883733852353,-0.0003072188046930602
-0.005604999999999999,-0.003599999999999999,-0.003994471317500449,0.001104829801255456,0.0009603009275273577,-0.00027348633031497316
-0.0017749999999999988,-0.0022999999999999965,0.00047749016370195185,-0.00021697416538639033,0.0005391189295450988,-0.0051372527172633825
-0.0022000000000000006,-0.0004000000000000045,0.00024034975852974677,0.0015496292211612459,-0.005116239712253709,0.0005475270707512997
-0.0023999999999999994,0.0004000000000000045,-0.00011197242220501585,0.000679245067723027,0.0009353818603243108,-0.0030597758216169835
0.00027999999999999553,0.000899999999999998,0.0004871653725855851,0.0004331672625578799,0.0002201244694162302,0.0009873589860061316
-0.0001549999999999989,0.0,-0.0005676872016158047,6.716855386228182e-05,-0.002494846170007642,0.0005825147750976034
-0.0005750000000000026,-0.0005000000000000004,0.00047052779356304003,-0.0043186960240583355,0.002776709299133734,-0.0012191425181558163
-0.0005500000000000019,0.00010000000000000286,-3.414910020264894e-05,-0.0008110342119341842,-0.003605992016340556,-0.004970941842791288
-0.0010499999999999954,0.0002999999999999947,-0.00018424913231059048,0.0017761225223594697,0.007271446255101663,0.0031950373238337354
-0.0002500000000000002,-0.0002999999999999947,0.0001713310145173702,0.001913395239327556,-0.002277634755190258,0.006373467577986819
-0.0005000000000000004,-0.0006000000000000033,0.00020413582408257414,0.0018975886415260185,-0.0032378644150557884,-0.0071828915736703025
-0.0017500000000000016,-0.0008000000000000021,-0.0004924109376478539,0.0019242467516741614,0.0022152978775165505,0.0056780909536406216
-0.0002500000000000002,-0.0007999999999999952,0.0004407671362162066,0.0020938560301661836,-0.0027849210888081927,-0.006678714894373092
0.0005200000000000031,-0.0001999999999999988,0.0037331957107726715,0.0021004170609815673,0.0001882981096467673,-0.006155829988675393
0.0005799999999999972,0.0014999999999999944,0.002887413471309115,-0.0014544940664935717,-0.006855600169130782,-0.002357688537451136
0.0009250000000000022,0.0011999999999999997,0.0016106311610832313,0.0010932776545034169,0.0014566045352496781,-0.0033927854554691855
